gene_id,tissue,method,cs_id,modality,n_scored,cs_score,cs_size
ENSG00000146574,DLPFC,standard,7,CHIP_TF,19,0.4670128479343584,19
ENSG00000146574,DLPFC,standard,7,DNASE,19,0.5906742320624218,19
ENSG00000146574,DLPFC,standard,8,CHIP_HISTONE,4,0.6798073976556966,4
ENSG00000146574,DLPFC,standard,8,CHIP_TF,4,0.8226019606395043,4
ENSG00000146574,DLPFC,standard,8,DNASE,4,0.68427988898515,4
ENSG00000146574,DLPFC,standard,10,CHIP_HISTONE,3,0.40125585150659027,3
ENSG00000146574,DLPFC,standard,10,CHIP_TF,3,0.8469964990761019,3
ENSG00000146574,DLPFC,standard,10,DNASE,3,0.4972251302985275,3
ENSG00000146574,PCC,ash,1,CHIP_HISTONE,1,0.8862741470336915,1
ENSG00000146574,PCC,ash,1,DNASE,1,0.6929783225059509,1
ENSG00000146574,PCC,ash,2,CHIP_HISTONE,2,0.14759752533232565,2
ENSG00000146574,PCC,ash,2,DNASE,2,0.30116247786267053,2
ENSG00000146574,PCC,ash,3,CHIP_HISTONE,5,0.369492594637621,5
ENSG00000146574,PCC,ash,3,DNASE,5,0.6939741122795343,5
ENSG00000146574,PCC,ash,4,CHIP_HISTONE,4,0.4000553726218072,4
ENSG00000146574,PCC,ash,4,DNASE,4,0.7358778417110444,4
ENSG00000146574,PCC,inf,1,CHIP_HISTONE,1,0.8862741470336915,1
ENSG00000146574,PCC,inf,1,DNASE,1,0.6929783225059509,1
ENSG00000146574,PCC,inf,2,CHIP_HISTONE,1,0.14145299196243286,1
ENSG00000146574,PCC,inf,2,DNASE,1,0.3225975036621094,1
ENSG00000146574,PCC,inf,3,CHIP_HISTONE,4,0.3954116512326957,4
ENSG00000146574,PCC,inf,3,DNASE,4,0.6511980971603581,4
ENSG00000146574,PCC,inf,4,CHIP_HISTONE,4,0.40005537262180085,4
ENSG00000146574,PCC,inf,4,DNASE,4,0.7358778417110454,4
ENSG00000146574,PCC,inf,5,CHIP_HISTONE,2,0.3442282962847554,2
ENSG00000146574,PCC,inf,5,DNASE,2,0.7760487812855454,2
ENSG00000146574,PCC,inf,7,CHIP_HISTONE,1,0.1373524121940136,1
ENSG00000146574,PCC,inf,7,DNASE,1,0.6350529789924622,1
ENSG00000146574,PCC,standard,1,CHIP_HISTONE,1,0.8862741470336915,1
ENSG00000146574,PCC,standard,1,DNASE,1,0.6929783225059509,1
ENSG00000146574,PCC,standard,2,CHIP_HISTONE,1,0.14145299196243286,1
ENSG00000146574,PCC,standard,2,DNASE,1,0.3225975036621094,1
ENSG00000146574,PCC,standard,3,CHIP_HISTONE,4,0.37217730966961876,4
ENSG00000146574,PCC,standard,3,DNASE,4,0.7107448178452257,4
ENSG00000146574,PCC,standard,4,CHIP_HISTONE,4,0.4000553726218072,4
ENSG00000146574,PCC,standard,4,DNASE,4,0.7358778417110443,4
ENSG00000146574,PCC,standard,5,CHIP_HISTONE,2,0.3483642391056078,2
ENSG00000146574,PCC,standard,5,DNASE,2,0.7748375987029782,2
ENSG00000146574,PCC,standard,7,CHIP_HISTONE,1,0.1373524121940136,1
ENSG00000146574,PCC,standard,7,DNASE,1,0.6350529789924622,1
ENSG00000146733,AC,ash,1,CHIP_HISTONE,7,0.694873349247354,7
ENSG00000146733,AC,ash,1,RNA_SEQ,7,0.5362846935500063,7
ENSG00000146733,AC,inf,1,CHIP_HISTONE,8,0.6800723351242022,8
ENSG00000146733,AC,inf,1,RNA_SEQ,8,0.5222866631192477,8
ENSG00000146733,AC,standard,1,CHIP_HISTONE,8,0.6788571587976563,8
ENSG00000146733,AC,standard,1,RNA_SEQ,8,0.5229608801588558,8
ENSG00000146733,DLPFC,ash,1,CHIP_HISTONE,8,0.5730905177106486,8
ENSG00000146733,DLPFC,ash,1,CHIP_TF,8,0.575663642576647,8
ENSG00000146733,DLPFC,ash,1,DNASE,8,0.44348205624038073,8
ENSG00000146733,DLPFC,ash,1,RNA_SEQ,8,0.5148154868969079,8
ENSG00000146733,DLPFC,ash,3,CHIP_HISTONE,5,0.2879179867884568,5
ENSG00000146733,DLPFC,ash,3,CHIP_TF,5,0.23877000498592418,5
ENSG00000146733,DLPFC,ash,3,DNASE,5,0.6334649533755542,5
ENSG00000146733,DLPFC,ash,3,RNA_SEQ,3,0.25818078050795007,5
ENSG00000146733,DLPFC,inf,1,CHIP_HISTONE,8,0.5825492026764915,8
ENSG00000146733,DLPFC,inf,1,CHIP_TF,8,0.5913314011968691,8
ENSG00000146733,DLPFC,inf,1,DNASE,8,0.41016985950113155,8
ENSG00000146733,DLPFC,inf,1,RNA_SEQ,8,0.5112906617942377,8
ENSG00000146733,DLPFC,standard,1,CHIP_HISTONE,8,0.5867567329443072,8
ENSG00000146733,DLPFC,standard,1,CHIP_TF,8,0.5643690923859446,8
ENSG00000146733,DLPFC,standard,1,DNASE,8,0.4451731591206175,8
ENSG00000146733,DLPFC,standard,1,RNA_SEQ,8,0.5129100084268542,8
ENSG00000146733,DLPFC,standard,3,CHIP_HISTONE,5,0.2833848584386038,5
ENSG00000146733,DLPFC,standard,3,CHIP_TF,5,0.234951987850017,5
ENSG00000146733,DLPFC,standard,3,DNASE,5,0.6208229254659773,5
ENSG00000146733,DLPFC,standard,3,RNA_SEQ,3,0.2327948644200238,5
ENSG00000146733,PCC,ash,1,CHIP_HISTONE,9,0.598016741406715,9
ENSG00000146733,PCC,ash,1,DNASE,9,0.5064027254466468,9
ENSG00000146733,PCC,inf,1,CHIP_HISTONE,9,0.5975296941602408,9
ENSG00000146733,PCC,inf,1,DNASE,9,0.5051118206966005,9
ENSG00000146733,PCC,standard,1,CHIP_HISTONE,9,0.5973013871774143,9
ENSG00000146733,PCC,standard,1,DNASE,9,0.5099858845607705,9
ENSG00000147439,AC,ash,1,CHIP_HISTONE,25,0.45188956375975614,25
ENSG00000147439,AC,ash,1,RNA_SEQ,25,0.600413744103813,25
ENSG00000147439,AC,inf,1,CHIP_HISTONE,25,0.45280448228772097,25
ENSG00000147439,AC,inf,1,RNA_SEQ,25,0.6007655919024608,25
ENSG00000147439,AC,standard,1,CHIP_HISTONE,25,0.4519312145060396,25
ENSG00000147439,AC,standard,1,RNA_SEQ,25,0.600164153754183,25
ENSG00000147439,DLPFC,ash,1,CHIP_HISTONE,1,0.6078039837690691,1
ENSG00000147439,DLPFC,ash,1,CHIP_TF,1,0.3732755780220032,1
ENSG00000147439,DLPFC,ash,1,DNASE,1,0.47702011466026306,1
ENSG00000147439,DLPFC,ash,1,RNA_SEQ,1,0.47306691110134125,1
ENSG00000147439,DLPFC,inf,1,CHIP_HISTONE,1,0.6078039837690691,1
ENSG00000147439,DLPFC,inf,1,CHIP_TF,1,0.3732755780220032,1
ENSG00000147439,DLPFC,inf,1,DNASE,1,0.47702011466026306,1
ENSG00000147439,DLPFC,inf,1,RNA_SEQ,1,0.47306691110134125,1
ENSG00000147439,DLPFC,standard,1,CHIP_HISTONE,1,0.6078039837690691,1
ENSG00000147439,DLPFC,standard,1,CHIP_TF,1,0.3732755780220032,1
ENSG00000147439,DLPFC,standard,1,DNASE,1,0.47702011466026306,1
ENSG00000147439,DLPFC,standard,1,RNA_SEQ,1,0.47306691110134125,1
ENSG00000147471,AC,ash,1,CHIP_HISTONE,1,0.13033676892518997,1
ENSG00000147471,AC,ash,1,RNA_SEQ,1,0.25927191972732544,1
ENSG00000147471,AC,ash,2,CHIP_HISTONE,1,0.18482585065066814,1
ENSG00000147471,AC,ash,2,RNA_SEQ,1,0.8189427852630615,1
ENSG00000147471,AC,inf,1,CHIP_HISTONE,1,0.13033676892518997,1
ENSG00000147471,AC,inf,1,RNA_SEQ,1,0.25927191972732544,1
ENSG00000147471,AC,inf,2,CHIP_HISTONE,1,0.18482585065066814,1
ENSG00000147471,AC,inf,2,RNA_SEQ,1,0.8189427852630615,1
ENSG00000147471,AC,standard,1,CHIP_HISTONE,1,0.13033676892518997,1
ENSG00000147471,AC,standard,1,RNA_SEQ,1,0.25927191972732544,1
ENSG00000147471,AC,standard,2,CHIP_HISTONE,1,0.18482585065066814,1
ENSG00000147471,AC,standard,2,RNA_SEQ,1,0.8189427852630615,1
ENSG00000147533,AC,ash,1,CHIP_HISTONE,10,0.36025276150554425,10
ENSG00000147533,AC,ash,1,RNA_SEQ,10,0.36108296215534214,10
ENSG00000147533,AC,inf,1,CHIP_HISTONE,10,0.36025276150554936,10
ENSG00000147533,AC,inf,1,RNA_SEQ,10,0.3610829621553457,10
ENSG00000147533,AC,standard,1,CHIP_HISTONE,10,0.36025276150554497,10
ENSG00000147533,AC,standard,1,RNA_SEQ,10,0.3610829621553426,10
ENSG00000147533,DLPFC,ash,1,CHIP_HISTONE,11,0.2571995309695323,11
ENSG00000147533,DLPFC,ash,1,CHIP_TF,11,0.5644729841839183,11
ENSG00000147533,DLPFC,ash,1,DNASE,11,0.5609093060378323,11
ENSG00000147533,DLPFC,ash,1,RNA_SEQ,11,0.4056798084215684,11
ENSG00000147533,DLPFC,ash,2,CHIP_HISTONE,1,0.11456138143936793,1
ENSG00000147533,DLPFC,ash,2,CHIP_TF,1,0.7431538105010986,1
ENSG00000147533,DLPFC,ash,2,DNASE,1,0.21573995053768158,1
ENSG00000147533,DLPFC,ash,2,RNA_SEQ,1,0.8863754868507385,1
ENSG00000147533,DLPFC,inf,1,CHIP_HISTONE,11,0.2571995309695197,11
ENSG00000147533,DLPFC,inf,1,CHIP_TF,11,0.5644729841839043,11
ENSG00000147533,DLPFC,inf,1,DNASE,11,0.5609093060378187,11
ENSG00000147533,DLPFC,inf,1,RNA_SEQ,11,0.4056798084215793,11
ENSG00000147533,DLPFC,inf,2,CHIP_HISTONE,1,0.11456138143936793,1
ENSG00000147533,DLPFC,inf,2,CHIP_TF,1,0.7431538105010986,1
ENSG00000147533,DLPFC,inf,2,DNASE,1,0.21573995053768158,1
ENSG00000147533,DLPFC,inf,2,RNA_SEQ,1,0.8863754868507385,1
ENSG00000147533,DLPFC,standard,1,CHIP_HISTONE,11,0.25719953096953135,11
ENSG00000147533,DLPFC,standard,1,CHIP_TF,11,0.5644729841839194,11
ENSG00000147533,DLPFC,standard,1,DNASE,11,0.5609093060378341,11
ENSG00000147533,DLPFC,standard,1,RNA_SEQ,11,0.40567980842156726,11
ENSG00000147533,DLPFC,standard,2,CHIP_HISTONE,1,0.11456138143936793,1
ENSG00000147533,DLPFC,standard,2,CHIP_TF,1,0.7431538105010986,1
ENSG00000147533,DLPFC,standard,2,DNASE,1,0.21573995053768158,1
ENSG00000147533,DLPFC,standard,2,RNA_SEQ,1,0.8863754868507385,1
ENSG00000147533,PCC,ash,1,CHIP_HISTONE,18,0.34578573427925235,18
ENSG00000147533,PCC,ash,1,DNASE,18,0.6123014790747877,18
ENSG00000147533,PCC,inf,1,CHIP_HISTONE,18,0.34563247355784,18
ENSG00000147533,PCC,inf,1,DNASE,18,0.6126440712850604,18
ENSG00000147533,PCC,standard,1,CHIP_HISTONE,18,0.34470481499711275,18
ENSG00000147533,PCC,standard,1,DNASE,18,0.6147177180339909,18
ENSG00000147576,AC,ash,1,CHIP_HISTONE,1,0.09156389832496643,1
ENSG00000147576,AC,ash,1,RNA_SEQ,1,0.08057684451341629,1
ENSG00000147576,AC,ash,2,CHIP_HISTONE,20,0.42830681502605805,20
ENSG00000147576,AC,ash,2,RNA_SEQ,20,0.5709996700170579,20
ENSG00000147576,AC,inf,1,CHIP_HISTONE,1,0.09156389832496643,1
ENSG00000147576,AC,inf,1,RNA_SEQ,1,0.08057684451341629,1
ENSG00000147576,AC,inf,3,CHIP_HISTONE,4,0.5714755989145487,4
ENSG00000147576,AC,inf,3,RNA_SEQ,4,0.5788179002702262,4
ENSG00000147576,AC,standard,1,CHIP_HISTONE,1,0.09156389832496643,1
ENSG00000147576,AC,standard,1,RNA_SEQ,1,0.08057684451341629,1
ENSG00000147576,AC,standard,3,CHIP_HISTONE,4,0.5714755989145487,4
ENSG00000147576,AC,standard,3,RNA_SEQ,4,0.5788179002702236,4
ENSG00000147576,DLPFC,ash,1,CHIP_HISTONE,1,0.15705348225310445,1
ENSG00000147576,DLPFC,ash,1,CHIP_TF,1,0.3122239112854004,1
ENSG00000147576,DLPFC,ash,1,DNASE,1,0.837062656879425,1
ENSG00000147576,DLPFC,ash,1,RNA_SEQ,1,0.391800619661808,1
ENSG00000147576,DLPFC,ash,2,CHIP_HISTONE,13,0.26590373553684193,13
ENSG00000147576,DLPFC,ash,2,CHIP_TF,13,0.3705645517506588,13
ENSG00000147576,DLPFC,ash,2,DNASE,13,0.6078739327685287,13
ENSG00000147576,DLPFC,ash,2,RNA_SEQ,13,0.6180409348161771,13
ENSG00000147576,DLPFC,ash,4,CHIP_HISTONE,4,0.36756090568628547,4
ENSG00000147576,DLPFC,ash,4,CHIP_TF,4,0.6636640554012647,4
ENSG00000147576,DLPFC,ash,4,DNASE,4,0.9069257609488208,4
ENSG00000147576,DLPFC,ash,4,RNA_SEQ,4,0.5134631337527698,4
ENSG00000147576,DLPFC,inf,1,CHIP_HISTONE,12,0.32592083491509294,12
ENSG00000147576,DLPFC,inf,1,CHIP_TF,12,0.6568038604351724,12
ENSG00000147576,DLPFC,inf,1,DNASE,12,0.5682003342906131,12
ENSG00000147576,DLPFC,inf,1,RNA_SEQ,12,0.7130975064699816,12
ENSG00000147576,DLPFC,inf,2,CHIP_HISTONE,4,0.36835365585310004,4
ENSG00000147576,DLPFC,inf,2,CHIP_TF,4,0.6613933224898424,4
ENSG00000147576,DLPFC,inf,2,DNASE,4,0.9063914727603384,4
ENSG00000147576,DLPFC,inf,2,RNA_SEQ,4,0.516297237425665,4
ENSG00000147576,DLPFC,inf,3,CHIP_HISTONE,2,0.1585126689632531,2
ENSG00000147576,DLPFC,inf,3,CHIP_TF,2,0.3122239112854004,2
ENSG00000147576,DLPFC,inf,3,DNASE,2,0.7966868212354135,2
ENSG00000147576,DLPFC,inf,3,RNA_SEQ,2,0.3836401490916862,2
ENSG00000147576,DLPFC,standard,1,CHIP_HISTONE,12,0.32691518430960853,12
ENSG00000147576,DLPFC,standard,1,CHIP_TF,12,0.6576920157499233,12
ENSG00000147576,DLPFC,standard,1,DNASE,12,0.5699120165085593,12
ENSG00000147576,DLPFC,standard,1,RNA_SEQ,12,0.7147676991881055,12
ENSG00000147576,DLPFC,standard,2,CHIP_HISTONE,4,0.3683242758634386,4
ENSG00000147576,DLPFC,standard,2,CHIP_TF,4,0.661477477766317,4
ENSG00000147576,DLPFC,standard,2,DNASE,4,0.9064112739311374,4
ENSG00000147576,DLPFC,standard,2,RNA_SEQ,4,0.5161922031537167,4
ENSG00000147576,DLPFC,standard,3,CHIP_HISTONE,2,0.15807852840088776,2
ENSG00000147576,DLPFC,standard,3,CHIP_TF,2,0.3122239112854004,2
ENSG00000147576,DLPFC,standard,3,DNASE,2,0.8086995320629922,2
ENSG00000147576,DLPFC,standard,3,RNA_SEQ,2,0.3860680709318718,2
ENSG00000147576,PCC,ash,1,CHIP_HISTONE,1,0.09156389832496643,1
ENSG00000147576,PCC,ash,1,DNASE,1,0.8438366651535034,1
ENSG00000147576,PCC,ash,2,CHIP_HISTONE,20,0.39196414477346153,20
ENSG00000147576,PCC,ash,2,DNASE,20,0.5453578142004057,20
ENSG00000147576,PCC,inf,1,CHIP_HISTONE,1,0.09156389832496643,1
ENSG00000147576,PCC,inf,1,DNASE,1,0.8438366651535034,1
ENSG00000147576,PCC,inf,2,CHIP_HISTONE,20,0.3934355960342225,20
ENSG00000147576,PCC,inf,2,DNASE,20,0.5373682274984002,20
ENSG00000147576,PCC,standard,1,CHIP_HISTONE,1,0.09156389832496643,1
ENSG00000147576,PCC,standard,1,DNASE,1,0.8438366651535034,1
ENSG00000147576,PCC,standard,2,CHIP_HISTONE,20,0.3995979302163735,20
ENSG00000147576,PCC,standard,2,DNASE,20,0.5343362644579015,20
ENSG00000147592,AC,ash,1,CHIP_HISTONE,123,0.3790167508735074,123
ENSG00000147592,AC,ash,1,RNA_SEQ,123,0.4764153572639453,123
ENSG00000147592,AC,inf,1,CHIP_HISTONE,148,0.37710377032353076,148
ENSG00000147592,AC,inf,1,RNA_SEQ,148,0.4764152112519326,148
ENSG00000147592,AC,standard,1,CHIP_HISTONE,129,0.3788734294448163,129
ENSG00000147592,AC,standard,1,RNA_SEQ,129,0.47438739479890235,129
ENSG00000147592,DLPFC,ash,1,CHIP_HISTONE,182,0.2598532933281923,182
ENSG00000147592,DLPFC,ash,1,CHIP_TF,182,0.38890876269357144,182
ENSG00000147592,DLPFC,ash,1,DNASE,182,0.5085562776031843,182
ENSG00000147592,DLPFC,ash,1,RNA_SEQ,182,0.5202708244032371,182
ENSG00000147592,DLPFC,inf,1,CHIP_HISTONE,183,0.259389080443646,183
ENSG00000147592,DLPFC,inf,1,CHIP_TF,183,0.39019074570544526,183
ENSG00000147592,DLPFC,inf,1,DNASE,183,0.5068202299127441,183
ENSG00000147592,DLPFC,inf,1,RNA_SEQ,183,0.5189504452019454,183
ENSG00000147592,DLPFC,standard,1,CHIP_HISTONE,183,0.2590509974468028,183
ENSG00000147592,DLPFC,standard,1,CHIP_TF,183,0.38958331215852077,183
ENSG00000147592,DLPFC,standard,1,DNASE,183,0.5070648923777893,183
ENSG00000147592,DLPFC,standard,1,RNA_SEQ,183,0.5197053208902707,183
ENSG00000147592,PCC,ash,1,CHIP_HISTONE,160,0.3751891388898321,160
ENSG00000147592,PCC,ash,1,DNASE,160,0.4404840210487678,160
ENSG00000147592,PCC,inf,1,CHIP_HISTONE,189,0.36911203551851357,189
ENSG00000147592,PCC,inf,1,DNASE,189,0.4451723085337624,189
ENSG00000147592,PCC,standard,1,CHIP_HISTONE,162,0.37481357543442156,162
ENSG00000147592,PCC,standard,1,DNASE,162,0.43990084735333074,162
ENSG00000147649,DLPFC,ash,1,CHIP_HISTONE,23,0.274590002282595,23
ENSG00000147649,DLPFC,ash,1,CHIP_TF,23,0.4759585723187492,23
ENSG00000147649,DLPFC,ash,1,DNASE,23,0.487318214737409,23
ENSG00000147649,DLPFC,ash,1,RNA_SEQ,23,0.33917400022396377,23
ENSG00000147649,DLPFC,ash,2,CHIP_HISTONE,3,0.285516462702718,3
ENSG00000147649,DLPFC,ash,2,CHIP_TF,3,0.32444604237874347,3
ENSG00000147649,DLPFC,ash,2,DNASE,3,0.630141869187355,3
ENSG00000147649,DLPFC,ash,2,RNA_SEQ,3,0.44298303437729675,3
ENSG00000147649,DLPFC,inf,1,CHIP_HISTONE,23,0.27487397712458883,23
ENSG00000147649,DLPFC,inf,1,CHIP_TF,23,0.4762541865876872,23
ENSG00000147649,DLPFC,inf,1,DNASE,23,0.48653866685913033,23
ENSG00000147649,DLPFC,inf,1,RNA_SEQ,23,0.33840598159681545,23
ENSG00000147649,DLPFC,inf,2,CHIP_HISTONE,3,0.285516462702715,3
ENSG00000147649,DLPFC,inf,2,CHIP_TF,3,0.32444604237873936,3
ENSG00000147649,DLPFC,inf,2,DNASE,3,0.6301418691873509,3
ENSG00000147649,DLPFC,inf,2,RNA_SEQ,3,0.44298303437730097,3
ENSG00000147649,DLPFC,standard,1,CHIP_HISTONE,23,0.2736158249224476,23
ENSG00000147649,DLPFC,standard,1,CHIP_TF,23,0.47630841924672046,23
ENSG00000147649,DLPFC,standard,1,DNASE,23,0.4896526413887127,23
ENSG00000147649,DLPFC,standard,1,RNA_SEQ,23,0.3413767730206623,23
ENSG00000147649,DLPFC,standard,2,CHIP_HISTONE,3,0.285516462702718,3
ENSG00000147649,DLPFC,standard,2,CHIP_TF,3,0.3244460423787435,3
ENSG00000147649,DLPFC,standard,2,DNASE,3,0.630141869187355,3
ENSG00000147649,DLPFC,standard,2,RNA_SEQ,3,0.44298303437729675,3
ENSG00000147853,AC,ash,1,CHIP_HISTONE,1,0.3305720180273056,1
ENSG00000147853,AC,ash,1,RNA_SEQ,1,0.9984707832336426,1
ENSG00000147853,AC,ash,2,CHIP_HISTONE,1,0.10476272106170655,1
ENSG00000147853,AC,ash,2,RNA_SEQ,1,0.8940992951393127,1
ENSG00000147853,AC,inf,1,CHIP_HISTONE,1,0.3305720180273056,1
ENSG00000147853,AC,inf,1,RNA_SEQ,1,0.9984707832336426,1
ENSG00000147853,AC,inf,2,CHIP_HISTONE,1,0.10476272106170655,1
ENSG00000147853,AC,inf,2,RNA_SEQ,1,0.8940992951393127,1
ENSG00000147853,AC,inf,3,CHIP_HISTONE,7,0.6190561346794469,7
ENSG00000147853,AC,inf,3,RNA_SEQ,7,0.6199157840401796,7
ENSG00000147853,AC,standard,1,CHIP_HISTONE,1,0.3305720180273056,1
ENSG00000147853,AC,standard,1,RNA_SEQ,1,0.9984707832336426,1
ENSG00000147853,AC,standard,2,CHIP_HISTONE,1,0.10476272106170655,1
ENSG00000147853,AC,standard,2,RNA_SEQ,1,0.8940992951393127,1
ENSG00000147853,AC,standard,3,CHIP_HISTONE,7,0.6227808611040173,7
ENSG00000147853,AC,standard,3,RNA_SEQ,7,0.6239043492261235,7
ENSG00000147853,DLPFC,ash,1,CHIP_HISTONE,1,0.05105470617612203,1
ENSG00000147853,DLPFC,ash,1,CHIP_TF,1,0.3122239112854004,1
ENSG00000147853,DLPFC,ash,1,DNASE,1,0.7948187589645386,1
ENSG00000147853,DLPFC,ash,1,RNA_SEQ,1,0.9989422857761383,1
ENSG00000147853,DLPFC,inf,1,CHIP_HISTONE,1,0.05105470617612203,1
ENSG00000147853,DLPFC,inf,1,CHIP_TF,1,0.3122239112854004,1
ENSG00000147853,DLPFC,inf,1,DNASE,1,0.7948187589645386,1
ENSG00000147853,DLPFC,inf,1,RNA_SEQ,1,0.9989422857761383,1
ENSG00000147853,DLPFC,inf,3,CHIP_HISTONE,1,0.1163261557618777,1
ENSG00000147853,DLPFC,inf,3,CHIP_TF,1,0.5286973118782043,1
ENSG00000147853,DLPFC,inf,3,DNASE,1,0.023067882284522057,1
ENSG00000147853,DLPFC,inf,3,RNA_SEQ,1,0.8632254898548126,1
ENSG00000147853,DLPFC,standard,1,CHIP_HISTONE,1,0.05105470617612203,1
ENSG00000147853,DLPFC,standard,1,CHIP_TF,1,0.3122239112854004,1
ENSG00000147853,DLPFC,standard,1,DNASE,1,0.7948187589645386,1
ENSG00000147853,DLPFC,standard,1,RNA_SEQ,1,0.9989422857761383,1
ENSG00000147853,DLPFC,standard,3,CHIP_HISTONE,1,0.1163261557618777,1
ENSG00000147853,DLPFC,standard,3,CHIP_TF,1,0.5286973118782043,1
ENSG00000147853,DLPFC,standard,3,DNASE,1,0.023067882284522057,1
ENSG00000147853,DLPFC,standard,3,RNA_SEQ,1,0.8632254898548126,1
ENSG00000147853,PCC,ash,1,CHIP_HISTONE,1,0.3305720180273056,1
ENSG00000147853,PCC,ash,1,DNASE,1,0.7105386853218079,1
ENSG00000147853,PCC,inf,1,CHIP_HISTONE,1,0.3305720180273056,1
ENSG00000147853,PCC,inf,1,DNASE,1,0.7105386853218079,1
ENSG00000147853,PCC,inf,3,CHIP_HISTONE,7,0.4566401085435582,7
ENSG00000147853,PCC,inf,3,DNASE,7,0.6619844458359714,7
ENSG00000147853,PCC,standard,1,CHIP_HISTONE,1,0.3305720180273056,1
ENSG00000147853,PCC,standard,1,DNASE,1,0.7105386853218079,1
ENSG00000147853,PCC,standard,3,CHIP_HISTONE,7,0.4576840081994936,7
ENSG00000147853,PCC,standard,3,DNASE,7,0.6611593101880896,7
ENSG00000148153,AC,ash,1,CHIP_HISTONE,8,0.48034574121063917,8
ENSG00000148153,AC,ash,1,RNA_SEQ,8,0.50561530399967,8
ENSG00000148153,AC,inf,1,CHIP_HISTONE,9,0.47375835124951104,9
ENSG00000148153,AC,inf,1,RNA_SEQ,9,0.4973933710956108,9
ENSG00000148153,AC,standard,1,CHIP_HISTONE,9,0.47375835125526233,9
ENSG00000148153,AC,standard,1,RNA_SEQ,9,0.4973933711106608,9
ENSG00000148153,DLPFC,ash,1,CHIP_HISTONE,5,0.20244390095928935,5
ENSG00000148153,DLPFC,ash,1,CHIP_TF,5,0.20881147071044323,5
ENSG00000148153,DLPFC,ash,1,DNASE,5,0.224702389362475,5
ENSG00000148153,DLPFC,ash,1,RNA_SEQ,5,0.9273638562578603,5
ENSG00000148153,DLPFC,inf,1,CHIP_HISTONE,5,0.2025048915624612,5
ENSG00000148153,DLPFC,inf,1,CHIP_TF,5,0.20968736406600416,5
ENSG00000148153,DLPFC,inf,1,DNASE,5,0.22594055736587867,5
ENSG00000148153,DLPFC,inf,1,RNA_SEQ,5,0.9257596978999938,5
ENSG00000148153,DLPFC,standard,1,CHIP_HISTONE,5,0.20283524830300556,5
ENSG00000148153,DLPFC,standard,1,CHIP_TF,5,0.2099803589920057,5
ENSG00000148153,DLPFC,standard,1,DNASE,5,0.2277038062034955,5
ENSG00000148153,DLPFC,standard,1,RNA_SEQ,5,0.9243925894915029,5
ENSG00000148153,PCC,ash,1,CHIP_HISTONE,1,0.2542645536363125,1
ENSG00000148153,PCC,ash,1,DNASE,1,0.8684253692626953,1
ENSG00000148153,PCC,standard,1,CHIP_HISTONE,1,0.2542645536363125,1
ENSG00000148153,PCC,standard,1,DNASE,1,0.8684253692626953,1
ENSG00000148175,AC,ash,1,CHIP_HISTONE,4,0.44665968941359824,4
ENSG00000148175,AC,ash,1,RNA_SEQ,4,0.9502180273331909,4
ENSG00000148175,AC,inf,1,CHIP_HISTONE,4,0.44759718738728477,4
ENSG00000148175,AC,inf,1,RNA_SEQ,4,0.9507990545405285,4
ENSG00000148175,AC,standard,1,CHIP_HISTONE,4,0.44608298410177777,4
ENSG00000148175,AC,standard,1,RNA_SEQ,4,0.9494314615951187,4
ENSG00000148219,AC,ash,1,CHIP_HISTONE,1,0.6011536598205567,1
ENSG00000148219,AC,ash,1,RNA_SEQ,1,0.9983612895011902,1
ENSG00000148219,AC,inf,1,CHIP_HISTONE,1,0.6011536598205567,1
ENSG00000148219,AC,inf,1,RNA_SEQ,1,0.9983612895011902,1
ENSG00000148219,AC,standard,1,CHIP_HISTONE,1,0.6011536598205567,1
ENSG00000148219,AC,standard,1,RNA_SEQ,1,0.9983612895011902,1
ENSG00000148362,AC,ash,1,CHIP_HISTONE,6,0.5031105009624037,6
ENSG00000148362,AC,ash,1,RNA_SEQ,6,0.6531837653998283,6
ENSG00000148362,AC,inf,1,CHIP_HISTONE,6,0.49847053611242004,6
ENSG00000148362,AC,inf,1,RNA_SEQ,6,0.6564749226636353,6
ENSG00000148362,AC,standard,1,CHIP_HISTONE,6,0.5003957237521273,6
ENSG00000148362,AC,standard,1,RNA_SEQ,6,0.6539753954059295,6
ENSG00000148362,DLPFC,ash,1,CHIP_HISTONE,13,0.4553705598289462,13
ENSG00000148362,DLPFC,ash,1,CHIP_TF,13,0.566692401596812,13
ENSG00000148362,DLPFC,ash,1,DNASE,13,0.5351203060731086,13
ENSG00000148362,DLPFC,ash,1,RNA_SEQ,13,0.6265939469598291,13
ENSG00000148362,DLPFC,inf,1,CHIP_HISTONE,13,0.4514091307104431,13
ENSG00000148362,DLPFC,inf,1,CHIP_TF,13,0.568533199496151,13
ENSG00000148362,DLPFC,inf,1,DNASE,13,0.5336785709029485,13
ENSG00000148362,DLPFC,inf,1,RNA_SEQ,13,0.62073248930657,13
ENSG00000148362,DLPFC,standard,1,CHIP_HISTONE,13,0.4496470113763443,13
ENSG00000148362,DLPFC,standard,1,CHIP_TF,13,0.5693646875552839,13
ENSG00000148362,DLPFC,standard,1,DNASE,13,0.5344133323210516,13
ENSG00000148362,DLPFC,standard,1,RNA_SEQ,13,0.6206124201511843,13
ENSG00000148362,PCC,ash,1,CHIP_HISTONE,13,0.5638553026465729,13
ENSG00000148362,PCC,ash,1,DNASE,13,0.49394364171780897,13
